region,annee,mois,type_risque,nb_catastrophes,code_region,nom_region
76,2022,3,tempete,2,76,Occitanie
76,2022,4,inondation,1,76,Occitanie
76,2022,4,tempete,2,76,Occitanie
76,2022,6,inondation,15,76,Occitanie
76,2022,6,secheresse,1200,76,Occitanie
76,2022,8,inondation,14,76,Occitanie
76,2022,8,secheresse,1,76,Occitanie
76,2022,9,inondation,32,76,Occitanie
76,2022,9,secheresse,172,76,Occitanie
76,2022,9,tempete,1,76,Occitanie
76,2022,10,inondation,6,76,Occitanie
76,2022,11,inondation,5,76,Occitanie
76,2022,12,secheresse,181,76,Occitanie
76,2023,3,secheresse,116,76,Occitanie
76,2023,5,inondation,37,76,Occitanie
76,2023,5,mouvement_terrain,1,76,Occitanie
76,2023,6,inondation,169,76,Occitanie
76,2023,6,mouvement_terrain,1,76,Occitanie
76,2023,6,secheresse,25,76,Occitanie
76,2023,7,inondation,6,76,Occitanie
76,2023,8,inondation,8,76,Occitanie
76,2023,9,inondation,29,76,Occitanie
76,2023,9,secheresse,112,76,Occitanie
76,2024,3,inondation,10,76,Occitanie
76,2024,3,mouvement_terrain,2,76,Occitanie
76,2024,5,inondation,10,76,Occitanie
76,2024,6,inondation,16,76,Occitanie
76,2024,7,inondation,7,76,Occitanie
76,2024,8,inondation,2,76,Occitanie
76,2024,9,inondation,12,76,Occitanie
76,2024,10,inondation,22,76,Occitanie
84,1982,8,inondation,7,84,Auvergne-Rhône-Alpes
84,1982,9,inondation,60,84,Auvergne-Rhône-Alpes
84,1982,11,inondation,3871,84,Auvergne-Rhône-Alpes
84,1982,11,neige_grele,844,84,Auvergne-Rhône-Alpes
84,1982,11,tempete,3635,84,Auvergne-Rhône-Alpes
84,1982,12,inondation,158,84,Auvergne-Rhône-Alpes
84,1983,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1983,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1983,3,inondation,19,84,Auvergne-Rhône-Alpes
84,1983,3,mouvement_terrain,20,84,Auvergne-Rhône-Alpes
84,1983,4,inondation,711,84,Auvergne-Rhône-Alpes
84,1983,4,mouvement_terrain,643,84,Auvergne-Rhône-Alpes
84,1983,5,inondation,662,84,Auvergne-Rhône-Alpes
84,1983,5,mouvement_terrain,624,84,Auvergne-Rhône-Alpes
84,1983,6,inondation,5,84,Auvergne-Rhône-Alpes
84,1983,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1983,7,inondation,37,84,Auvergne-Rhône-Alpes
84,1983,7,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1983,7,neige_grele,19,84,Auvergne-Rhône-Alpes
84,1983,7,tempete,19,84,Auvergne-Rhône-Alpes
84,1983,8,inondation,19,84,Auvergne-Rhône-Alpes
84,1983,8,mouvement_terrain,19,84,Auvergne-Rhône-Alpes
84,1983,10,inondation,16,84,Auvergne-Rhône-Alpes
84,1983,10,mouvement_terrain,16,84,Auvergne-Rhône-Alpes
84,1983,11,inondation,36,84,Auvergne-Rhône-Alpes
84,1983,11,mouvement_terrain,36,84,Auvergne-Rhône-Alpes
84,1984,1,autre,5,84,Auvergne-Rhône-Alpes
84,1984,2,autre,12,84,Auvergne-Rhône-Alpes
84,1984,2,inondation,6,84,Auvergne-Rhône-Alpes
84,1984,2,mouvement_terrain,6,84,Auvergne-Rhône-Alpes
84,1984,4,autre,1,84,Auvergne-Rhône-Alpes
84,1984,4,seisme,18,84,Auvergne-Rhône-Alpes
84,1984,5,inondation,2,84,Auvergne-Rhône-Alpes
84,1984,6,inondation,16,84,Auvergne-Rhône-Alpes
84,1984,7,inondation,1,84,Auvergne-Rhône-Alpes
84,1984,8,inondation,6,84,Auvergne-Rhône-Alpes
84,1984,8,mouvement_terrain,6,84,Auvergne-Rhône-Alpes
84,1984,10,inondation,25,84,Auvergne-Rhône-Alpes
84,1984,10,mouvement_terrain,24,84,Auvergne-Rhône-Alpes
84,1985,1,autre,1,84,Auvergne-Rhône-Alpes
84,1985,5,inondation,31,84,Auvergne-Rhône-Alpes
84,1985,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1985,6,inondation,24,84,Auvergne-Rhône-Alpes
84,1985,7,inondation,12,84,Auvergne-Rhône-Alpes
84,1985,8,inondation,2,84,Auvergne-Rhône-Alpes
84,1985,9,inondation,2,84,Auvergne-Rhône-Alpes
84,1986,1,autre,2,84,Auvergne-Rhône-Alpes
84,1986,4,inondation,8,84,Auvergne-Rhône-Alpes
84,1986,5,inondation,10,84,Auvergne-Rhône-Alpes
84,1986,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1986,6,inondation,15,84,Auvergne-Rhône-Alpes
84,1986,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1986,7,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1986,8,inondation,9,84,Auvergne-Rhône-Alpes
84,1986,9,inondation,4,84,Auvergne-Rhône-Alpes
84,1987,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1987,5,inondation,2,84,Auvergne-Rhône-Alpes
84,1987,6,inondation,15,84,Auvergne-Rhône-Alpes
84,1987,7,inondation,47,84,Auvergne-Rhône-Alpes
84,1987,8,inondation,40,84,Auvergne-Rhône-Alpes
84,1987,9,inondation,47,84,Auvergne-Rhône-Alpes
84,1987,10,inondation,27,84,Auvergne-Rhône-Alpes
84,1988,1,inondation,1,84,Auvergne-Rhône-Alpes
84,1988,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1988,2,autre,2,84,Auvergne-Rhône-Alpes
84,1988,2,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1988,3,autre,1,84,Auvergne-Rhône-Alpes
84,1988,3,inondation,42,84,Auvergne-Rhône-Alpes
84,1988,5,inondation,198,84,Auvergne-Rhône-Alpes
84,1988,6,inondation,29,84,Auvergne-Rhône-Alpes
84,1988,7,inondation,6,84,Auvergne-Rhône-Alpes
84,1988,8,inondation,7,84,Auvergne-Rhône-Alpes
84,1988,9,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1988,10,inondation,192,84,Auvergne-Rhône-Alpes
84,1988,10,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1988,12,inondation,1,84,Auvergne-Rhône-Alpes
84,1989,4,inondation,25,84,Auvergne-Rhône-Alpes
84,1989,5,inondation,2,84,Auvergne-Rhône-Alpes
84,1989,5,secheresse,57,84,Auvergne-Rhône-Alpes
84,1989,6,inondation,3,84,Auvergne-Rhône-Alpes
84,1989,6,secheresse,63,84,Auvergne-Rhône-Alpes
84,1989,7,inondation,1,84,Auvergne-Rhône-Alpes
84,1989,9,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1989,11,inondation,51,84,Auvergne-Rhône-Alpes
84,1990,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1990,1,secheresse,2,84,Auvergne-Rhône-Alpes
84,1990,2,autre,13,84,Auvergne-Rhône-Alpes
84,1990,2,inondation,429,84,Auvergne-Rhône-Alpes
84,1990,2,mouvement_terrain,19,84,Auvergne-Rhône-Alpes
84,1990,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1990,5,inondation,4,84,Auvergne-Rhône-Alpes
84,1990,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1990,6,inondation,121,84,Auvergne-Rhône-Alpes
84,1990,7,inondation,15,84,Auvergne-Rhône-Alpes
84,1990,8,inondation,6,84,Auvergne-Rhône-Alpes
84,1990,8,secheresse,2,84,Auvergne-Rhône-Alpes
84,1990,9,inondation,34,84,Auvergne-Rhône-Alpes
84,1990,12,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1991,1,secheresse,5,84,Auvergne-Rhône-Alpes
84,1991,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1991,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1991,6,inondation,1,84,Auvergne-Rhône-Alpes
84,1991,7,inondation,6,84,Auvergne-Rhône-Alpes
84,1991,9,inondation,2,84,Auvergne-Rhône-Alpes
84,1991,9,secheresse,4,84,Auvergne-Rhône-Alpes
84,1991,11,inondation,5,84,Auvergne-Rhône-Alpes
84,1991,12,autre,4,84,Auvergne-Rhône-Alpes
84,1991,12,inondation,198,84,Auvergne-Rhône-Alpes
84,1991,12,mouvement_terrain,5,84,Auvergne-Rhône-Alpes
84,1992,1,secheresse,55,84,Auvergne-Rhône-Alpes
84,1992,5,inondation,43,84,Auvergne-Rhône-Alpes
84,1992,6,inondation,251,84,Auvergne-Rhône-Alpes
84,1992,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1992,6,secheresse,7,84,Auvergne-Rhône-Alpes
84,1992,7,inondation,27,84,Auvergne-Rhône-Alpes
84,1992,7,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1992,8,inondation,20,84,Auvergne-Rhône-Alpes
84,1992,9,inondation,234,84,Auvergne-Rhône-Alpes
84,1992,10,inondation,1,84,Auvergne-Rhône-Alpes
84,1992,10,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,1992,11,inondation,1,84,Auvergne-Rhône-Alpes
84,1992,11,mouvement_terrain,6,84,Auvergne-Rhône-Alpes
84,1992,12,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,1993,1,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1993,1,secheresse,4,84,Auvergne-Rhône-Alpes
84,1993,4,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1993,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1993,5,inondation,8,84,Auvergne-Rhône-Alpes
84,1993,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1993,6,inondation,43,84,Auvergne-Rhône-Alpes
84,1993,6,mouvement_terrain,15,84,Auvergne-Rhône-Alpes
84,1993,6,secheresse,2,84,Auvergne-Rhône-Alpes
84,1993,7,inondation,192,84,Auvergne-Rhône-Alpes
84,1993,7,mouvement_terrain,10,84,Auvergne-Rhône-Alpes
84,1993,8,inondation,4,84,Auvergne-Rhône-Alpes
84,1993,9,inondation,371,84,Auvergne-Rhône-Alpes
84,1993,9,mouvement_terrain,7,84,Auvergne-Rhône-Alpes
84,1993,10,inondation,482,84,Auvergne-Rhône-Alpes
84,1993,10,mouvement_terrain,88,84,Auvergne-Rhône-Alpes
84,1993,10,secheresse,1,84,Auvergne-Rhône-Alpes
84,1993,12,autre,1,84,Auvergne-Rhône-Alpes
84,1993,12,inondation,19,84,Auvergne-Rhône-Alpes
84,1993,12,mouvement_terrain,6,84,Auvergne-Rhône-Alpes
84,1993,12,secheresse,1,84,Auvergne-Rhône-Alpes
84,1994,1,inondation,191,84,Auvergne-Rhône-Alpes
84,1994,1,mouvement_terrain,125,84,Auvergne-Rhône-Alpes
84,1994,1,secheresse,1,84,Auvergne-Rhône-Alpes
84,1994,4,inondation,4,84,Auvergne-Rhône-Alpes
84,1994,4,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1994,5,inondation,1,84,Auvergne-Rhône-Alpes
84,1994,6,inondation,27,84,Auvergne-Rhône-Alpes
84,1994,6,mouvement_terrain,12,84,Auvergne-Rhône-Alpes
84,1994,7,inondation,11,84,Auvergne-Rhône-Alpes
84,1994,8,inondation,12,84,Auvergne-Rhône-Alpes
84,1994,9,inondation,20,84,Auvergne-Rhône-Alpes
84,1994,10,inondation,1,84,Auvergne-Rhône-Alpes
84,1994,10,mouvement_terrain,4,84,Auvergne-Rhône-Alpes
84,1994,11,inondation,200,84,Auvergne-Rhône-Alpes
84,1994,12,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,1994,12,seisme,58,84,Auvergne-Rhône-Alpes
84,1995,1,autre,1,84,Auvergne-Rhône-Alpes
84,1995,1,inondation,1,84,Auvergne-Rhône-Alpes
84,1995,1,mouvement_terrain,5,84,Auvergne-Rhône-Alpes
84,1995,1,secheresse,3,84,Auvergne-Rhône-Alpes
84,1995,1,seisme,2,84,Auvergne-Rhône-Alpes
84,1995,2,autre,1,84,Auvergne-Rhône-Alpes
84,1995,2,inondation,1,84,Auvergne-Rhône-Alpes
84,1995,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1995,3,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,1995,3,seisme,1,84,Auvergne-Rhône-Alpes
84,1995,5,inondation,7,84,Auvergne-Rhône-Alpes
84,1995,5,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1995,6,inondation,6,84,Auvergne-Rhône-Alpes
84,1995,6,mouvement_terrain,4,84,Auvergne-Rhône-Alpes
84,1995,6,secheresse,1,84,Auvergne-Rhône-Alpes
84,1995,7,inondation,31,84,Auvergne-Rhône-Alpes
84,1995,8,inondation,22,84,Auvergne-Rhône-Alpes
84,1995,9,inondation,13,84,Auvergne-Rhône-Alpes
84,1995,9,secheresse,2,84,Auvergne-Rhône-Alpes
84,1995,10,inondation,95,84,Auvergne-Rhône-Alpes
84,1995,12,secheresse,1,84,Auvergne-Rhône-Alpes
84,1996,1,secheresse,6,84,Auvergne-Rhône-Alpes
84,1996,3,secheresse,13,84,Auvergne-Rhône-Alpes
84,1996,5,inondation,22,84,Auvergne-Rhône-Alpes
84,1996,6,inondation,23,84,Auvergne-Rhône-Alpes
84,1996,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1996,6,seisme,1,84,Auvergne-Rhône-Alpes
84,1996,7,inondation,36,84,Auvergne-Rhône-Alpes
84,1996,7,mouvement_terrain,7,84,Auvergne-Rhône-Alpes
84,1996,7,secheresse,1,84,Auvergne-Rhône-Alpes
84,1996,7,seisme,196,84,Auvergne-Rhône-Alpes
84,1996,8,inondation,6,84,Auvergne-Rhône-Alpes
84,1996,8,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1996,9,secheresse,2,84,Auvergne-Rhône-Alpes
84,1996,11,autre,3,84,Auvergne-Rhône-Alpes
84,1996,11,inondation,168,84,Auvergne-Rhône-Alpes
84,1996,11,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1996,11,secheresse,2,84,Auvergne-Rhône-Alpes
84,1996,12,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1997,1,autre,1,84,Auvergne-Rhône-Alpes
84,1997,1,secheresse,3,84,Auvergne-Rhône-Alpes
84,1997,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1997,3,secheresse,1,84,Auvergne-Rhône-Alpes
84,1997,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1997,5,inondation,1,84,Auvergne-Rhône-Alpes
84,1997,5,secheresse,4,84,Auvergne-Rhône-Alpes
84,1997,6,inondation,16,84,Auvergne-Rhône-Alpes
84,1997,6,mouvement_terrain,6,84,Auvergne-Rhône-Alpes
84,1997,6,secheresse,1,84,Auvergne-Rhône-Alpes
84,1997,7,inondation,18,84,Auvergne-Rhône-Alpes
84,1997,7,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1997,7,secheresse,2,84,Auvergne-Rhône-Alpes
84,1997,8,inondation,28,84,Auvergne-Rhône-Alpes
84,1997,8,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1997,8,secheresse,1,84,Auvergne-Rhône-Alpes
84,1997,9,inondation,1,84,Auvergne-Rhône-Alpes
84,1997,9,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1997,10,inondation,4,84,Auvergne-Rhône-Alpes
84,1997,11,inondation,1,84,Auvergne-Rhône-Alpes
84,1997,12,inondation,9,84,Auvergne-Rhône-Alpes
84,1998,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1998,1,secheresse,29,84,Auvergne-Rhône-Alpes
84,1998,3,secheresse,10,84,Auvergne-Rhône-Alpes
84,1998,4,inondation,17,84,Auvergne-Rhône-Alpes
84,1998,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1998,5,inondation,22,84,Auvergne-Rhône-Alpes
84,1998,5,secheresse,1,84,Auvergne-Rhône-Alpes
84,1998,6,inondation,17,84,Auvergne-Rhône-Alpes
84,1998,6,secheresse,5,84,Auvergne-Rhône-Alpes
84,1998,7,inondation,8,84,Auvergne-Rhône-Alpes
84,1998,8,inondation,11,84,Auvergne-Rhône-Alpes
84,1998,8,secheresse,2,84,Auvergne-Rhône-Alpes
84,1998,9,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1998,10,secheresse,1,84,Auvergne-Rhône-Alpes
84,1999,1,inondation,2,84,Auvergne-Rhône-Alpes
84,1999,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1999,1,secheresse,5,84,Auvergne-Rhône-Alpes
84,1999,1,seisme,13,84,Auvergne-Rhône-Alpes
84,1999,2,autre,9,84,Auvergne-Rhône-Alpes
84,1999,2,inondation,1,84,Auvergne-Rhône-Alpes
84,1999,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1999,3,autre,1,84,Auvergne-Rhône-Alpes
84,1999,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,1999,4,inondation,5,84,Auvergne-Rhône-Alpes
84,1999,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,1999,5,inondation,37,84,Auvergne-Rhône-Alpes
84,1999,5,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1999,6,secheresse,3,84,Auvergne-Rhône-Alpes
84,1999,7,inondation,16,84,Auvergne-Rhône-Alpes
84,1999,7,secheresse,1,84,Auvergne-Rhône-Alpes
84,1999,8,inondation,14,84,Auvergne-Rhône-Alpes
84,1999,8,secheresse,1,84,Auvergne-Rhône-Alpes
84,1999,9,inondation,106,84,Auvergne-Rhône-Alpes
84,1999,9,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,1999,10,inondation,133,84,Auvergne-Rhône-Alpes
84,1999,12,inondation,1028,84,Auvergne-Rhône-Alpes
84,1999,12,mouvement_terrain,1029,84,Auvergne-Rhône-Alpes
84,2000,1,secheresse,8,84,Auvergne-Rhône-Alpes
84,2000,3,secheresse,1,84,Auvergne-Rhône-Alpes
84,2000,4,secheresse,2,84,Auvergne-Rhône-Alpes
84,2000,5,inondation,24,84,Auvergne-Rhône-Alpes
84,2000,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2000,6,inondation,138,84,Auvergne-Rhône-Alpes
84,2000,6,secheresse,1,84,Auvergne-Rhône-Alpes
84,2000,7,inondation,6,84,Auvergne-Rhône-Alpes
84,2000,8,inondation,8,84,Auvergne-Rhône-Alpes
84,2000,9,inondation,4,84,Auvergne-Rhône-Alpes
84,2000,10,inondation,17,84,Auvergne-Rhône-Alpes
84,2000,10,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,2000,12,inondation,32,84,Auvergne-Rhône-Alpes
84,2000,12,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,2000,12,secheresse,2,84,Auvergne-Rhône-Alpes
84,2001,1,secheresse,10,84,Auvergne-Rhône-Alpes
84,2001,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2001,3,inondation,77,84,Auvergne-Rhône-Alpes
84,2001,3,mouvement_terrain,7,84,Auvergne-Rhône-Alpes
84,2001,4,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2001,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,2001,5,inondation,14,84,Auvergne-Rhône-Alpes
84,2001,5,mouvement_terrain,4,84,Auvergne-Rhône-Alpes
84,2001,6,inondation,1,84,Auvergne-Rhône-Alpes
84,2001,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2001,7,inondation,3,84,Auvergne-Rhône-Alpes
84,2001,7,secheresse,2,84,Auvergne-Rhône-Alpes
84,2001,8,inondation,3,84,Auvergne-Rhône-Alpes
84,2001,10,inondation,43,84,Auvergne-Rhône-Alpes
84,2001,10,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2002,1,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2002,1,secheresse,22,84,Auvergne-Rhône-Alpes
84,2002,2,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2002,3,secheresse,3,84,Auvergne-Rhône-Alpes
84,2002,4,secheresse,1,84,Auvergne-Rhône-Alpes
84,2002,6,inondation,67,84,Auvergne-Rhône-Alpes
84,2002,6,mouvement_terrain,14,84,Auvergne-Rhône-Alpes
84,2002,6,secheresse,1,84,Auvergne-Rhône-Alpes
84,2002,7,inondation,2,84,Auvergne-Rhône-Alpes
84,2002,8,inondation,3,84,Auvergne-Rhône-Alpes
84,2002,8,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2002,9,inondation,44,84,Auvergne-Rhône-Alpes
84,2002,9,secheresse,2,84,Auvergne-Rhône-Alpes
84,2002,11,inondation,121,84,Auvergne-Rhône-Alpes
84,2002,11,mouvement_terrain,18,84,Auvergne-Rhône-Alpes
84,2002,11,secheresse,1,84,Auvergne-Rhône-Alpes
84,2003,2,inondation,3,84,Auvergne-Rhône-Alpes
84,2003,5,inondation,1,84,Auvergne-Rhône-Alpes
84,2003,5,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2003,6,inondation,7,84,Auvergne-Rhône-Alpes
84,2003,7,inondation,22,84,Auvergne-Rhône-Alpes
84,2003,7,secheresse,268,84,Auvergne-Rhône-Alpes
84,2003,8,inondation,18,84,Auvergne-Rhône-Alpes
84,2003,12,inondation,692,84,Auvergne-Rhône-Alpes
84,2003,12,mouvement_terrain,4,84,Auvergne-Rhône-Alpes
84,2004,1,inondation,24,84,Auvergne-Rhône-Alpes
84,2004,1,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,2004,5,inondation,1,84,Auvergne-Rhône-Alpes
84,2004,7,inondation,4,84,Auvergne-Rhône-Alpes
84,2004,8,inondation,58,84,Auvergne-Rhône-Alpes
84,2005,1,secheresse,8,84,Auvergne-Rhône-Alpes
84,2005,3,autre,1,84,Auvergne-Rhône-Alpes
84,2005,4,inondation,28,84,Auvergne-Rhône-Alpes
84,2005,4,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2005,6,inondation,2,84,Auvergne-Rhône-Alpes
84,2005,7,inondation,9,84,Auvergne-Rhône-Alpes
84,2005,7,secheresse,5,84,Auvergne-Rhône-Alpes
84,2005,8,inondation,23,84,Auvergne-Rhône-Alpes
84,2005,8,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2005,9,inondation,1,84,Auvergne-Rhône-Alpes
84,2005,10,inondation,13,84,Auvergne-Rhône-Alpes
84,2006,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2006,1,secheresse,8,84,Auvergne-Rhône-Alpes
84,2006,4,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2006,6,inondation,4,84,Auvergne-Rhône-Alpes
84,2006,7,inondation,12,84,Auvergne-Rhône-Alpes
84,2006,7,secheresse,2,84,Auvergne-Rhône-Alpes
84,2006,9,inondation,8,84,Auvergne-Rhône-Alpes
84,2006,11,inondation,2,84,Auvergne-Rhône-Alpes
84,2007,1,secheresse,6,84,Auvergne-Rhône-Alpes
84,2007,4,inondation,12,84,Auvergne-Rhône-Alpes
84,2007,5,inondation,8,84,Auvergne-Rhône-Alpes
84,2007,6,inondation,102,84,Auvergne-Rhône-Alpes
84,2007,7,inondation,30,84,Auvergne-Rhône-Alpes
84,2007,7,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2007,7,secheresse,4,84,Auvergne-Rhône-Alpes
84,2007,8,inondation,12,84,Auvergne-Rhône-Alpes
84,2007,11,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2008,1,secheresse,1,84,Auvergne-Rhône-Alpes
84,2008,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2008,3,secheresse,1,84,Auvergne-Rhône-Alpes
84,2008,5,inondation,28,84,Auvergne-Rhône-Alpes
84,2008,6,inondation,27,84,Auvergne-Rhône-Alpes
84,2008,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2008,7,inondation,12,84,Auvergne-Rhône-Alpes
84,2008,8,inondation,42,84,Auvergne-Rhône-Alpes
84,2008,9,inondation,324,84,Auvergne-Rhône-Alpes
84,2008,9,mouvement_terrain,8,84,Auvergne-Rhône-Alpes
84,2008,10,inondation,34,84,Auvergne-Rhône-Alpes
84,2008,11,inondation,465,84,Auvergne-Rhône-Alpes
84,2008,12,autre,1,84,Auvergne-Rhône-Alpes
84,2009,1,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,2009,2,inondation,9,84,Auvergne-Rhône-Alpes
84,2009,2,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2009,3,autre,1,84,Auvergne-Rhône-Alpes
84,2009,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2009,4,inondation,1,84,Auvergne-Rhône-Alpes
84,2009,5,inondation,1,84,Auvergne-Rhône-Alpes
84,2009,6,inondation,4,84,Auvergne-Rhône-Alpes
84,2009,7,inondation,4,84,Auvergne-Rhône-Alpes
84,2009,7,secheresse,28,84,Auvergne-Rhône-Alpes
84,2009,8,inondation,9,84,Auvergne-Rhône-Alpes
84,2009,8,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2009,8,secheresse,4,84,Auvergne-Rhône-Alpes
84,2009,9,secheresse,3,84,Auvergne-Rhône-Alpes
84,2009,12,inondation,1,84,Auvergne-Rhône-Alpes
84,2009,12,secheresse,1,84,Auvergne-Rhône-Alpes
84,2010,1,secheresse,3,84,Auvergne-Rhône-Alpes
84,2010,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2010,6,inondation,18,84,Auvergne-Rhône-Alpes
84,2010,6,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2010,7,inondation,6,84,Auvergne-Rhône-Alpes
84,2010,7,secheresse,2,84,Auvergne-Rhône-Alpes
84,2010,9,inondation,46,84,Auvergne-Rhône-Alpes
84,2010,12,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2011,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2011,4,secheresse,71,84,Auvergne-Rhône-Alpes
84,2011,5,inondation,2,84,Auvergne-Rhône-Alpes
84,2011,5,secheresse,10,84,Auvergne-Rhône-Alpes
84,2011,6,inondation,3,84,Auvergne-Rhône-Alpes
84,2011,6,secheresse,7,84,Auvergne-Rhône-Alpes
84,2011,7,inondation,4,84,Auvergne-Rhône-Alpes
84,2011,7,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2011,7,secheresse,1,84,Auvergne-Rhône-Alpes
84,2011,8,inondation,24,84,Auvergne-Rhône-Alpes
84,2011,9,inondation,1,84,Auvergne-Rhône-Alpes
84,2011,11,inondation,14,84,Auvergne-Rhône-Alpes
84,2011,12,inondation,6,84,Auvergne-Rhône-Alpes
84,2012,1,secheresse,9,84,Auvergne-Rhône-Alpes
84,2012,2,mouvement_terrain,2,84,Auvergne-Rhône-Alpes
84,2012,3,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2012,5,inondation,59,84,Auvergne-Rhône-Alpes
84,2012,5,mouvement_terrain,3,84,Auvergne-Rhône-Alpes
84,2012,5,secheresse,1,84,Auvergne-Rhône-Alpes
84,2012,6,inondation,5,84,Auvergne-Rhône-Alpes
84,2012,7,secheresse,7,84,Auvergne-Rhône-Alpes
84,2012,8,inondation,3,84,Auvergne-Rhône-Alpes
84,2012,8,secheresse,1,84,Auvergne-Rhône-Alpes
84,2012,9,inondation,7,84,Auvergne-Rhône-Alpes
84,2012,11,inondation,1,84,Auvergne-Rhône-Alpes
84,2013,1,mouvement_terrain,1,84,Auvergne-Rhône-Alpes
84,2013,1,secheresse,1,84,Auvergne-Rhône-Alpes
